218,241,411,501,534,536,638,688,695,741,752,792,1091,1166,1292,1334,1429,1431,1530,1593,1600,1889,1956,2075,2096,2282,2289,2321,2346,2396,2419,2456,2563,2571,2649,2668,2676,2699,2856,2975,2993
517,597,613,667,754,807,1445,1471,1601,1854,1944,2109,2212,2391,2570,2635,2654,2696,2710,2917,3121
112,160,231,618,966,1104,1373,1404,1522,2005,2036,2055,2424,2467,2484,2713,2852,2867,2924,2953,3019,3021,3119,3137,3139,3152,3159
152,161,266,294,398,459,479,525,550,766,811,1019,1119,1247,1402,1410,1420,1439,1479,1520,1556,1627,2099,2195,2211,2242,2421,2472,2518,2533,2541,2576,2662,2717,2753,2837,3126
623,1209,1309,1348,1377,1523,1557,1598,2054,2351,2445,2507,2675,2678,2707,2712,2788,2874,2900,2978,3003,3062,3086
188,287,341,373,381,469,571,612,698,777,1143,1264,1299,1411,1427,1550,1552,1613,1721,1907,2114,2131,2179,2286,2300,2312,2432,2465,2562,2565,2585,2586,2633,2784,2803,2870,2904,2915,2926
289,466,535,582,625,788,1242,1392,1405,1446,1508,1853,2011,2051,2168,2198,2270,2367,2413,2420,2470,2505,2583,2598,2631,2880,3106
12,180,304,477,483,556,611,650,696,732,810,901,904,1216,1428,1458,1510,1538,1823,2151,2264,2437,2521,2538,2605,2681,2948,3109,3120
40,47,72,99,212,275,418,448,514,592,643,708,740,813,949,1035,1569,2328,2335,2368,2374,2492,2536,2691,2955,2991,3118
236,273,343,360,608,801,1081,1273,1394,1441,1448,1472,1541,1547,1585,1814,2072,2206,2435,2469,2471,2519,2520,2548,2596,2674,2689,2804,2830,2902,3006,3020,3155
434,727,1399,1414,1482,1499,1590,1603,1612,1782,1810,1857,1946,2019,2031,2059,2116,2258,2487,2550,2711,2718,2858,3011,3025
30,88,163,229,265,320,384,630,690,736,746,751,771,809,1076,1151,1175,1284,1444,1473,1497,1756,1995,2425,2447,2589,2643,2783,2809,2894,2903,2972,3165
200,827,1004,1204,1500,1505,1698,1765,1816,1891,1934,1942,1965,2032,2033,2154,2161,2229,2666,2920,3023
974,1002,1048,1224,1246,1253,1324,1718,1838,1894,2204,2235,2247,2481,2746,2758,2793,2840,2872,2881,2898,2938,2946
325,849,905,907,1069,1148,1250,1267,1296,1521,1582,1595,1681,1752,1845,1904,1938,2184,2356,2742,2899,2911,2912,2982,2998
546,1136,1281,1618,1637,1685,1714,1742,1771,1844,1875,1929,1981,1986,2028,2127,2199,2309,2348,2416,2751,2802,2808,2854,2878,2959,2965,3028,3113
323,1385,1666,1785,1825,1858,1866,1887,1928,1954,1980,1983,2086,2090,2092
722,962,1130,1147,1314,1622,1650,1660,1665,1687,1732,1892,1923,1935,2030,2065,2280,2415,2442,2510,2777,2974,2988
697,883,946,1016,1057,1125,1298,1456,1475,1495,1675,1695,1787,1801,1805,1828,1835,1898,1926,2038,2048,2106,2138,2164,2183,2230,2278,2295,2353,2386,2438,2573,2606,2613,2756,2797,2848,2853,2908,2928
780,853,937,942,1100,1112,1117,1440,1452,1534,1587,1645,1737,1754,1793,1815,1827,1848,2016,2124,2192,2320,2369,2380,2468,2558,2740,2755,2792,2907,2923,2929,2941,3024
144,288,334,350,490,523,689,692,747,826,838,921,1097,1157,1188,1316,1407,1517,1888,1910,1931,2322,2452,2477,2665,2722,2726,2772,2780,2782,2816,2835,2905,2913,2942,2979
20,256,423,677,678,680,790,800,870,903,1206,1511,1512,1515,1545,1818,2083,2216,2279,2383,2486,2489,2491,2531,2539,2702,2705,2716,2734,2791,2807,2814,2869,2888,2931,2977,2997
0,53,76,113,145,183,238,263,363,401,450,452,464,468,548,581,586,601,607,646,661,758,774,776,817,881,978,1000,1107,1174,1282,1382,2027,2133,2332,2358,2568,2579,2685,3035,3077,3083,3089
18,248,442,574,929,961,1391,1421,1434,1453,1596,1616,1914,1996,2170,2237,2392,2404,2512,2552,2640,2647,2651,2671,2700,2744,2779,2937,2962,3001,3015,3022,3108
26,126,176,205,478,521,647,816,847,1033,1435,1516,2378,2637,2638,2709,2790,2877,2947,3116
48,102,228,276,412,569,570,628,831,835,857,1031,1049,1124,1176,1238,1271,1364,1375,1430,1461,1477,1480,1527,1528,1551,1564,1606,1694,1709,1871,2364,2441,2619,2724,2743,2745,2789,2827,2885,2934,3000,3098
529,567,866,940,1014,1171,1237,1243,1265,1488,1519,1532,1572,1831,1900,2056,2126,2221,2288,2337,2365,2737,2778,2810,2811,2981,3043
390,487,681,969,987,1129,1154,1225,1272,1560,1574,1579,1689,1964,2139,2146,2263,2290,2362,2667,2721,2766,2773,2815,2919,2992,3018
331,799,863,941,968,1095,1145,1165,1290,1308,1328,1381,1397,1859,2088,2202,2389,2430,2496,2796,2818,2893,3104
371,699,867,910,918,972,1020,1065,1109,1201,1212,1226,1361,1478,1503,1747,1797,1798,1843,1878,2207,2630,2738,2781,2834,2886,2916,3007,3064,3067
186,202,285,314,596,791,840,960,1168,1213,1311,1433,1566,1589,1724,1759,1804,2121,2306,2350,2451,2506,2733,2748,2759,2762,2896,2940,2985,3031,3052,3068
19,430,654,662,1099,1178,1193,1256,1268,1481,1575,1594,1939,1947,2039,2260,2324,2729,2798,2806,2839,2863,2892,2927,2936,2939,3055,3147
194,271,346,658,938,953,985,1037,1173,1205,1260,1436,1474,1565,1676,1776,1994,2144,2244,2446,2498,2683,2760,2761,2851,2889,2984
415,829,872,877,924,933,1274,1294,1325,1332,1370,1451,1604,1608,1697,1881,1948,1960,2130,2228,2330,2403,2475,2673,2728,2732,2741,2776,2785,2786,2832,2859,2884,3009,3012,3038
527,551,755,868,916,1235,1317,1327,1343,1462,1573,1683,2187,2292,2304,2557,2677,2719,2767,2935,3099,3161
17,49,171,208,307,330,377,513,524,632,660,676,908,913,950,1088,1162,1192,1257,1303,1387,1443,1450,1561,1940,2254,2509,2634,2706,2795,2828,2841,2850,2987,3002,3122
4,69,223,327,353,426,447,719,785,947,980,1089,1121,1161,1215,1231,1263,1389,1731,1796,1834,1895,1949,2012,2042,2921,3135
34,147,201,333,472,528,744,765,787,862,932,957,984,1077,1228,1293,1319,1384,1393,1426,1468,1489,1784,1970,2418,2609,2682,2800,2831,2882,2969,3030,3075,3124,3170
3,56,103,214,328,335,425,518,725,726,750,767,1058,1111,1128,1379,1422,1454,1467,1501,1918,2000,2006,2248,2359,2395,2422,2502,2508,2595,2684,2688,2698,2715,2752,2866,2964,2971,2980,3070
9,85,131,184,352,391,538,542,615,837,888,889,951,989,1320,1486,1496,1554,1588,1597,1916,2002,2074,2196,2269,2658,2749,2754,2910,2925,3014,3027,3076,3093,3144
50,65,70,114,224,268,291,488,512,555,604,645,669,686,705,712,876,897,975,1080,1200,1288,1341,1383,1470,1602,1654,2082,2101,2190,2482,2497,2500,2523,2528,2603,2661,2672,2690,2812,2846,2857,3016,3017
1,6,57,68,80,116,119,139,215,395,419,431,497,568,663,687,704,734,764,794,820,841,1028,1045,1072,1079,1110,1140,1183,1340,1607,1864,1991,2556,2663,2838,3065,3085,3117
